ID,ACTION,IS_DELETED
5654512,Client Visit,FALSE
5654820,Client Visit,FALSE
5654823,Client Visit,FALSE
5656220,Client Visit,FALSE
5656453,Client Visit,FALSE
5656495,Client Visit,FALSE
5656559,Client Visit,FALSE
5656912,Client Visit,FALSE
5656914,Client Visit,FALSE
5656923,Client Visit,FALSE
5656940,Client Visit,FALSE
5657937,Client Visit,FALSE
5658793,Client Visit,FALSE
5658794,Client Visit,FALSE
5658795,Client Visit,FALSE
5659038,Client Visit,FALSE
5659671,Client Visit,FALSE
5660241,Client Visit,FALSE
5660688,Client Visit,FALSE
5661176,Client Visit,FALSE
5661179,Client Visit,FALSE
5662282,Client Visit,FALSE
5662711,Client Visit,FALSE
5662978,Client Visit,FALSE
5663137,Client Visit,FALSE
5663138,Client Visit,FALSE
5663144,Client Visit,FALSE
5663146,Client Visit,FALSE
5663148,Client Visit,FALSE
5663150,Client Visit,FALSE
5663152,Client Visit,FALSE
5663155,Client Visit,FALSE
5663160,Client Visit,FALSE
5663803,Client Visit,FALSE
5663829,Client Visit,FALSE
5666577,Client Visit,FALSE
5667016,Client Visit,FALSE
5667783,Client Visit,FALSE
5667784,Client Visit,FALSE
5667788,Client Visit,FALSE
5667789,Client Visit,FALSE
5667790,Client Visit,FALSE
5667799,Client Visit,FALSE
5667809,Client Visit,FALSE
5669162,Client Visit,FALSE
5669163,Client Visit,FALSE
5669164,Client Visit,FALSE
5669165,Client Visit,FALSE
5669166,Client Visit,FALSE
5669979,Client Visit,FALSE
5670332,Client Visit,FALSE
5671340,Client Visit,FALSE
5671404,Client Visit,FALSE
5671414,Client Visit,FALSE
5671649,Client Visit,FALSE
5671798,Client Visit,FALSE
5672182,Client Visit,FALSE
5672213,Client Visit,FALSE
5672217,Client Visit,FALSE
5672219,Client Visit,FALSE
5672228,Client Visit,FALSE
5672327,Client Visit,FALSE
5672350,Client Visit,FALSE
5672405,Client Visit,FALSE
5672410,Client Visit,FALSE
5672413,Client Visit,FALSE
5672414,Client Visit,FALSE
5672418,Client Visit,FALSE
5672421,Client Visit,FALSE
5672907,Client Visit,FALSE
5673514,Client Visit,FALSE
5674444,Client Visit,FALSE
5674445,Client Visit,FALSE
5674458,Client Visit,FALSE
5674462,Client Visit,FALSE
5674583,Client Visit,FALSE
5674590,Client Visit,FALSE
5674601,Client Visit,FALSE
5674632,Client Visit,FALSE
5674821,Client Visit,FALSE
5674826,Client Visit,FALSE
5674852,Client Visit,FALSE
5676558,Client Visit,FALSE
5676561,Client Visit,FALSE
5676663,Client Visit,FALSE
5676727,Client Visit,FALSE
5676928,Client Visit,FALSE
5676961,Client Visit,FALSE
5676965,Client Visit,FALSE
5676970,Client Visit,FALSE
5676971,Client Visit,FALSE
5676979,Client Visit,FALSE
5676983,Client Visit,FALSE
5676984,Client Visit,FALSE
5676988,Client Visit,FALSE
5676991,Client Visit,FALSE
5676993,Client Visit,FALSE
5678232,Client Visit,FALSE
5678515,Client Visit,FALSE
5678887,Client Visit,FALSE
5679275,Client Visit,FALSE
5679622,Client Visit,FALSE
5679813,Client Visit,FALSE
5679920,Client Visit,FALSE
5679991,Client Visit,FALSE
5679994,Client Visit,FALSE
5679995,Client Visit,FALSE
5680000,Client Visit,FALSE
5680003,Client Visit,FALSE
5680007,Client Visit,FALSE
5680012,Client Visit,FALSE
5680013,Client Visit,FALSE
5680359,Client Visit,FALSE
5680431,Client Visit,FALSE
5680454,Client Visit,FALSE
5681024,Client Visit,FALSE
5681124,Client Visit,FALSE
5681125,Client Visit,FALSE
5681126,Client Visit,FALSE
5681127,Client Visit,FALSE
5681128,Client Visit,FALSE
5681430,Client Visit,FALSE
5681435,Client Visit,FALSE
5681438,Client Visit,FALSE
5681447,Client Visit,FALSE
5681488,Client Visit,FALSE
5681548,Client Visit,FALSE
5681659,Client Visit,FALSE
5681794,Client Visit,FALSE
5681799,Client Visit,FALSE
5681801,Client Visit,FALSE
5681802,Client Visit,FALSE
5681806,Client Visit,FALSE
5681811,Client Visit,FALSE
5681814,Client Visit,FALSE
5681817,Client Visit,FALSE
6088385,Client Visit,FALSE
6088901,Client Visit,FALSE
6090232,Client Visit,FALSE
6090373,Client Visit,FALSE
6090374,Client Visit,FALSE
6090377,Client Visit,FALSE
6091807,Client Visit,FALSE
6092245,Client Visit,FALSE
6092571,Client Visit,FALSE
6092572,Client Visit,FALSE
6093096,Client Visit,FALSE
6093102,Client Visit,FALSE
6093265,Client Visit,FALSE
6093378,Client Visit,FALSE
6093383,Client Visit,FALSE
6093396,Client Visit,FALSE
6093495,Client Visit,FALSE
6093694,Client Visit,FALSE
6093961,Client Visit,FALSE
6094269,Client Visit,FALSE
6094622,Client Visit,FALSE
6094633,Client Visit,FALSE
6094634,Client Visit,FALSE
6095029,Client Visit,FALSE
6095035,Client Visit,FALSE
6095077,Client Visit,FALSE
6095156,Client Visit,FALSE
6095857,Client Visit,FALSE
6096011,Client Visit,FALSE
6096042,Client Visit,FALSE
6096056,Client Visit,FALSE
6096199,Client Visit,FALSE
6096347,Client Visit,FALSE
6096415,Client Visit,FALSE
6096421,Client Visit,FALSE
6096422,Client Visit,FALSE
6097229,Client Visit,FALSE
6097234,Client Visit,FALSE
6097236,Client Visit,FALSE
6097239,Client Visit,FALSE
6097255,Client Visit,FALSE
6097522,Client Visit,FALSE
6097606,Client Visit,FALSE
6097691,Client Visit,FALSE
6097970,Client Visit,FALSE
6097994,Client Visit,FALSE
6098222,Client Visit,FALSE
6098288,Client Visit,FALSE
6098553,Client Visit,FALSE
6098557,Client Visit,FALSE
6099110,Client Visit,FALSE
6100574,Client Visit,FALSE
6100896,Client Visit,FALSE
6101235,Client Visit,FALSE
6101241,Client Visit,FALSE
6101250,Client Visit,FALSE
6101263,Client Visit,FALSE
6101321,Client Visit,FALSE
6101428,Client Visit,FALSE
6101452,Client Visit,FALSE
6101455,Client Visit,FALSE
6101939,Client Visit,FALSE
6102628,Client Visit,FALSE
6103001,Client Visit,FALSE
6103002,Client Visit,FALSE
6103040,Client Visit,FALSE
6104685,Client Visit,FALSE
6106124,Client Visit,FALSE
6106573,Client Visit,FALSE
6106574,Client Visit,FALSE
6107322,Client Visit,FALSE
6107708,Client Visit,FALSE
6108265,Client Visit,FALSE
6108549,Client Visit,FALSE
6108554,Client Visit,FALSE
6108561,Client Visit,FALSE
6108564,Client Visit,FALSE
6108566,Client Visit,FALSE
6108577,Client Visit,FALSE
6108578,Client Visit,FALSE
6108579,Client Visit,FALSE
6108580,Client Visit,FALSE
6108582,Client Visit,FALSE
6108732,Client Visit,FALSE
6108736,Client Visit,FALSE
6108766,Client Visit,FALSE
6108982,Client Visit,FALSE
6109041,Client Visit,FALSE
6109050,Client Visit,FALSE
6109054,Client Visit,FALSE
6109074,Client Visit,FALSE
6109085,Client Visit,FALSE
6109093,Client Visit,FALSE
6109426,Client Visit,FALSE
6109515,Client Visit,FALSE
6109518,Client Visit,FALSE
6109955,Client Visit,FALSE
6109956,Client Visit,FALSE
6109992,Client Visit,FALSE
6109994,Client Visit,FALSE
6109996,Client Visit,FALSE
6109998,Client Visit,FALSE
6110001,Client Visit,FALSE
6110450,Client Visit,FALSE
6110544,Client Visit,FALSE
6110546,Client Visit,FALSE
6110548,Client Visit,FALSE
6110656,Client Visit,FALSE
6111819,Client Visit,FALSE
6112231,Client Visit,FALSE
6112389,Client Visit,FALSE
6112839,Client Visit,FALSE
6112843,Client Visit,FALSE
6112844,Client Visit,FALSE
6113085,Client Visit,FALSE
6113090,Client Visit,FALSE
6113139,Client Visit,FALSE
6113141,Client Visit,FALSE
6113145,Client Visit,FALSE
6113770,Client Visit,FALSE
6113780,Client Visit,FALSE
6113782,Client Visit,FALSE
6113853,Client Visit,FALSE
6113929,Client Visit,FALSE
6114175,Client Visit,FALSE
6114273,Client Visit,FALSE
6114435,Client Visit,FALSE
6114673,Client Visit,FALSE
6114881,Client Visit,FALSE
6114914,Client Visit,FALSE
6115606,Client Visit,FALSE
6115614,Client Visit,FALSE
6115616,Client Visit,FALSE
6115998,Client Visit,FALSE
6116007,Client Visit,FALSE
6116102,Client Visit,FALSE
6116163,Client Visit,FALSE
6116179,Client Visit,FALSE
6116186,Client Visit,FALSE
6116315,Client Visit,FALSE
6116391,Client Visit,FALSE
6116394,Client Visit,FALSE
6116526,Client Visit,FALSE
6116870,Client Visit,FALSE
6116872,Client Visit,FALSE
6116873,Client Visit,FALSE
6117727,Client Visit,FALSE
6117729,Client Visit,FALSE
6117731,Client Visit,FALSE
6117732,Client Visit,FALSE
6117911,Client Visit,FALSE
6117917,Client Visit,FALSE
6117936,Client Visit,FALSE
6117991,Client Visit,FALSE
6117992,Client Visit,FALSE
6117993,Client Visit,FALSE
6118217,Client Visit,FALSE
6118420,Client Visit,FALSE
6118423,Client Visit,FALSE
6118624,Client Visit,FALSE
6118839,Client Visit,FALSE
6118899,Client Visit,FALSE
6118900,Client Visit,FALSE
6118902,Client Visit,FALSE
6118904,Client Visit,FALSE
6118943,Client Visit,FALSE
6119185,Client Visit,FALSE
6119188,Client Visit,FALSE
6119190,Client Visit,FALSE
6119272,Client Visit,FALSE
6119921,Client Visit,FALSE
6119965,Client Visit,FALSE
6120318,Client Visit,FALSE
6120374,Client Visit,FALSE
6120529,Client Visit,FALSE
6120589,Client Visit,FALSE
6120629,Client Visit,FALSE
6120684,Client Visit,FALSE
6120692,Client Visit,FALSE
6120721,Client Visit,FALSE
6120732,Client Visit,FALSE
6120739,Client Visit,FALSE
6120749,Client Visit,FALSE
6120751,Client Visit,FALSE
6121033,Client Visit,FALSE
6121034,Client Visit,FALSE
6121041,Client Visit,FALSE
6121042,Client Visit,FALSE
6121043,Client Visit,FALSE
6121044,Client Visit,FALSE
6121045,Client Visit,FALSE
6121046,Client Visit,FALSE
6121110,Client Visit,FALSE
6121242,Client Visit,FALSE
6121246,Client Visit,FALSE
6121263,Client Visit,FALSE
6121362,Client Visit,FALSE
6121429,Client Visit,FALSE
6121444,Client Visit,FALSE
6121826,Client Visit,FALSE
6121947,Client Visit,FALSE
6122034,Client Visit,FALSE
6122128,Client Visit,FALSE
6122137,Client Visit,FALSE
6122157,Client Visit,FALSE
6122169,Client Visit,FALSE
6122249,Client Visit,FALSE
6122252,Client Visit,FALSE
6122677,Client Visit,FALSE
6123047,Client Visit,FALSE
6123465,Client Visit,FALSE
6123634,Client Visit,FALSE
6123781,Client Visit,FALSE
6124010,Client Visit,FALSE
6124017,Client Visit,FALSE
6124542,Client Visit,FALSE
6124676,Client Visit,FALSE
6124827,Client Visit,FALSE
6124829,Client Visit,FALSE
6124831,Client Visit,FALSE
6124833,Client Visit,FALSE
6124834,Client Visit,FALSE
6124835,Client Visit,FALSE
6124837,Client Visit,FALSE
6124841,Client Visit,FALSE
6124842,Client Visit,FALSE
6124843,Client Visit,FALSE
6124847,Client Visit,FALSE
6124849,Client Visit,FALSE
6124934,Client Visit,FALSE
6125023,Client Visit,FALSE
6125025,Client Visit,FALSE
6125040,Client Visit,FALSE
6125041,Client Visit,FALSE
6125042,Client Visit,FALSE
6125043,Client Visit,FALSE
6125044,Client Visit,FALSE
6125045,Client Visit,FALSE
6125047,Client Visit,FALSE
6125049,Client Visit,FALSE
6125052,Client Visit,FALSE
6125053,Client Visit,FALSE
6125054,Client Visit,FALSE
6125055,Client Visit,FALSE
6125056,Client Visit,FALSE
6125342,Client Visit,FALSE
6125430,Client Visit,FALSE
6125433,Client Visit,FALSE
6125901,Client Visit,FALSE
6126031,Client Visit,FALSE
6126032,Client Visit,FALSE
6126221,Client Visit,FALSE
6126222,Client Visit,FALSE
6126225,Client Visit,FALSE
6126227,Client Visit,FALSE
6126245,Client Visit,FALSE
6126298,Client Visit,FALSE
6126527,Client Visit,FALSE
6126528,Client Visit,FALSE
6126811,Client Visit,FALSE
6126817,Client Visit,FALSE
6126820,Client Visit,FALSE
6126842,Client Visit,FALSE
6126989,Client Visit,FALSE
6127101,Client Visit,FALSE
6127243,Client Visit,FALSE
6127244,Client Visit,FALSE
6127702,Client Visit,FALSE
6127705,Client Visit,FALSE
6127734,Client Visit,FALSE
6127761,Client Visit,FALSE
6127850,Client Visit,FALSE
6127991,Client Visit,FALSE
6128403,Client Visit,FALSE
6129299,Client Visit,FALSE
6129305,Client Visit,FALSE
6129848,Client Visit,FALSE
6129850,Client Visit,FALSE
6129853,Client Visit,FALSE
6130184,Client Visit,FALSE
6130201,Client Visit,FALSE
6130211,Client Visit,FALSE
6130346,Client Visit,FALSE
6130351,Client Visit,FALSE
6130356,Client Visit,FALSE
6130909,Client Visit,FALSE
6131189,Client Visit,FALSE
6131190,Client Visit,FALSE
6131252,Client Visit,FALSE
6131266,Client Visit,FALSE
6131616,Client Visit,FALSE
6131630,Client Visit,FALSE
6131640,Client Visit,FALSE
6131673,Client Visit,FALSE
6131755,Client Visit,FALSE
6131764,Client Visit,FALSE
6131847,Client Visit,FALSE
6131848,Client Visit,FALSE
6131991,Client Visit,FALSE
6132035,Client Visit,FALSE
6132225,Client Visit,FALSE
6132403,Client Visit,FALSE
6132496,Client Visit,FALSE
6132499,Client Visit,FALSE
6132501,Client Visit,FALSE
6132664,Client Visit,FALSE
6133303,Client Visit,FALSE
6133306,Client Visit,FALSE
6133310,Client Visit,FALSE
6133552,Client Visit,FALSE
6133553,Client Visit,FALSE
6133794,Client Visit,FALSE
6133808,Client Visit,FALSE
6133817,Client Visit,FALSE
6133819,Client Visit,FALSE
6133823,Client Visit,FALSE
6133826,Client Visit,FALSE
6133827,Client Visit,FALSE
6133830,Client Visit,FALSE
6133832,Client Visit,FALSE
6133835,Client Visit,FALSE
6133838,Client Visit,FALSE
6133840,Client Visit,FALSE
6133845,Client Visit,FALSE
6133847,Client Visit,FALSE
6133855,Client Visit,FALSE
6133866,Client Visit,FALSE
6134036,Client Visit,FALSE
6134188,Client Visit,FALSE
6134191,Client Visit,FALSE
6134320,Client Visit,FALSE
6134656,Client Visit,FALSE
6134662,Client Visit,FALSE
6134915,Client Visit,FALSE
6134923,Client Visit,FALSE
6135098,Client Visit,FALSE
6135103,Client Visit,FALSE
6135302,Client Visit,FALSE
6135374,Client Visit,FALSE
6135380,Client Visit,FALSE
6135383,Client Visit,FALSE
6135389,Client Visit,FALSE
6135394,Client Visit,FALSE
6135408,Client Visit,FALSE
6135424,Client Visit,FALSE
6135462,Client Visit,FALSE
6135463,Client Visit,FALSE
6135464,Client Visit,FALSE
6135483,Client Visit,FALSE
6135489,Client Visit,FALSE
6135499,Client Visit,FALSE
6135553,Client Visit,FALSE
6135561,Client Visit,FALSE
6135572,Client Visit,FALSE
6135575,Client Visit,FALSE
6135576,Client Visit,FALSE
6135578,Client Visit,FALSE
6136157,Client Visit,FALSE
6136300,Client Visit,FALSE
6136301,Client Visit,FALSE
6136304,Client Visit,FALSE
6136305,Client Visit,FALSE
6136306,Client Visit,FALSE
6136307,Client Visit,FALSE
6136310,Client Visit,FALSE
6136313,Client Visit,FALSE
6136314,Client Visit,FALSE
6136317,Client Visit,FALSE
6136328,Client Visit,FALSE
6136338,Client Visit,FALSE
6136340,Client Visit,FALSE
6136345,Client Visit,FALSE
6136354,Client Visit,FALSE
6136355,Client Visit,FALSE
6136357,Client Visit,FALSE
6136377,Client Visit,FALSE
6136400,Client Visit,FALSE
6136401,Client Visit,FALSE
6136404,Client Visit,FALSE
6136463,Client Visit,FALSE
6136472,Client Visit,FALSE
6136473,Client Visit,FALSE
6136479,Client Visit,FALSE
6136482,Client Visit,FALSE
6136637,Client Visit,FALSE
6136639,Client Visit,FALSE
6136964,Client Visit,FALSE
6137009,Client Visit,FALSE
6137613,Client Visit,FALSE
6137740,Client Visit,FALSE
6137741,Client Visit,FALSE
6137779,Client Visit,FALSE
6137841,Client Visit,FALSE
6137850,Client Visit,FALSE
6137858,Client Visit,FALSE
6137873,Client Visit,FALSE
6137875,Client Visit,FALSE
6138056,Client Visit,FALSE
6138057,Client Visit,FALSE
6138058,Client Visit,FALSE
6138059,Client Visit,FALSE
6138171,Client Visit,FALSE
6138172,Client Visit,FALSE
6138261,Client Visit,FALSE
6138274,Client Visit,FALSE
6138279,Client Visit,FALSE
6138294,Client Visit,FALSE
6138601,Client Visit,FALSE
6138671,Client Visit,FALSE
6138726,Client Visit,FALSE
6138727,Client Visit,FALSE
6138728,Client Visit,FALSE
6138729,Client Visit,FALSE
6138730,Client Visit,FALSE
6138731,Client Visit,FALSE
6138738,Client Visit,FALSE
6138740,Client Visit,FALSE
6138742,Client Visit,FALSE
6138743,Client Visit,FALSE
6138745,Client Visit,FALSE
6138747,Client Visit,FALSE
6138748,Client Visit,FALSE
6138749,Client Visit,FALSE
6138751,Client Visit,FALSE
6138752,Client Visit,FALSE
6138754,Client Visit,FALSE
6138755,Client Visit,FALSE
6138757,Client Visit,FALSE
6138759,Client Visit,FALSE
6138858,Client Visit,FALSE
6138887,Client Visit,FALSE
6139077,Client Visit,FALSE
6139343,Client Visit,FALSE
6139355,Client Visit,FALSE
6139383,Client Visit,FALSE
6139422,Client Visit,FALSE
6139680,Client Visit,FALSE
6139774,Client Visit,FALSE
6139838,Client Visit,FALSE
6139999,Client Visit,FALSE
6140309,Client Visit,FALSE
6140449,Client Visit,FALSE
6140450,Client Visit,FALSE
6140452,Client Visit,FALSE
6140503,Client Visit,FALSE
6140683,Client Visit,FALSE
6140872,Client Visit,FALSE
6140923,Client Visit,FALSE
6141146,Client Visit,FALSE
6141335,Client Visit,FALSE
6141336,Client Visit,FALSE
6141337,Client Visit,FALSE
6141808,Client Visit,FALSE
6141939,Client Visit,FALSE
6141989,Client Visit,FALSE
6142099,Client Visit,FALSE
6142125,Client Visit,FALSE
6142130,Client Visit,FALSE
6142135,Client Visit,FALSE
6142139,Client Visit,FALSE
6142668,Client Visit,FALSE
6142886,Client Visit,FALSE
6143140,Client Visit,FALSE
6143244,Client Visit,FALSE
6143379,Client Visit,FALSE
6143380,Client Visit,FALSE
6143382,Client Visit,FALSE
6143386,Client Visit,FALSE
6143434,Client Visit,FALSE
6143785,Client Visit,FALSE
6143858,Client Visit,FALSE
6143941,Client Visit,FALSE
6144074,Client Visit,FALSE
6144113,Client Visit,FALSE
6144288,Client Visit,FALSE
6144289,Client Visit,FALSE
6144290,Client Visit,FALSE
6144489,Client Visit,FALSE
6144701,Client Visit,FALSE
6144923,Client Visit,FALSE
6144924,Client Visit,FALSE
6145201,Client Visit,FALSE
6145213,Client Visit,FALSE
6145254,Client Visit,FALSE
6145256,Client Visit,FALSE
6145376,Client Visit,FALSE
6145390,Client Visit,FALSE
6145483,Client Visit,FALSE
6145496,Client Visit,FALSE
6145497,Client Visit,FALSE
6145498,Client Visit,FALSE
6145880,Client Visit,FALSE
6145883,Client Visit,FALSE
6146055,Client Visit,FALSE
6146494,Client Visit,FALSE
6146553,Client Visit,FALSE
6146560,Client Visit,FALSE
6146566,Client Visit,FALSE
6146607,Client Visit,FALSE
6146608,Client Visit,FALSE
6146841,Client Visit,FALSE
6146842,Client Visit,FALSE
6146843,Client Visit,FALSE
6146941,Client Visit,FALSE
6147189,Client Visit,FALSE
6147352,Client Visit,FALSE
6147441,Client Visit,FALSE
6147450,Client Visit,FALSE
6147453,Client Visit,FALSE
6147469,Client Visit,FALSE
6147475,Client Visit,FALSE
6147624,Client Visit,FALSE
6147626,Client Visit,FALSE
6147706,Client Visit,FALSE
6147809,Client Visit,FALSE
6147810,Client Visit,FALSE
6147872,Client Visit,FALSE
6147874,Client Visit,FALSE
6147881,Client Visit,FALSE
6147940,Client Visit,FALSE
6147944,Client Visit,FALSE
6147977,Client Visit,FALSE
6148129,Client Visit,FALSE
6148192,Client Visit,FALSE
6148239,Client Visit,FALSE
6148318,Client Visit,FALSE
6148418,Client Visit,FALSE
6148518,Client Visit,FALSE
6148533,Client Visit,FALSE
6148542,Client Visit,FALSE
6148555,Client Visit,FALSE
6148556,Client Visit,FALSE
6148557,Client Visit,FALSE
6148558,Client Visit,FALSE
6148559,Client Visit,FALSE
6148626,Client Visit,FALSE
6148671,Client Visit,FALSE
6148672,Client Visit,FALSE
6148691,Client Visit,FALSE
6148857,Client Visit,FALSE
6148859,Client Visit,FALSE
6148861,Client Visit,FALSE
6149034,Client Visit,FALSE
6149233,Client Visit,FALSE
6149244,Client Visit,FALSE
6149500,Client Visit,FALSE
6149509,Client Visit,FALSE
6149955,Client Visit,FALSE
6149968,Client Visit,FALSE
6150062,Client Visit,FALSE
6150189,Client Visit,FALSE
6150191,Client Visit,FALSE
6150235,Client Visit,FALSE
6150276,Client Visit,FALSE
6150329,Client Visit,FALSE
6150344,Client Visit,FALSE
6150363,Client Visit,FALSE
6150366,Client Visit,FALSE
6150429,Client Visit,FALSE
6150491,Client Visit,FALSE
6150513,Client Visit,FALSE
6150549,Client Visit,FALSE
6150593,Client Visit,FALSE
6150688,Client Visit,FALSE
6150782,Client Visit,FALSE
6150783,Client Visit,FALSE
6150835,Client Visit,FALSE
6150977,Client Visit,FALSE
6151151,Client Visit,FALSE
6151342,Client Visit,FALSE
6151423,Client Visit,FALSE
6151524,Client Visit,FALSE
6151687,Client Visit,FALSE
6151688,Client Visit,FALSE
6151723,Client Visit,FALSE
6151729,Client Visit,FALSE
6152073,Client Visit,FALSE
6152458,Client Visit,FALSE
6152460,Client Visit,FALSE
6152635,Client Visit,FALSE
6152700,Client Visit,FALSE
6153225,Client Visit,FALSE
6153229,Client Visit,FALSE
6153370,Client Visit,FALSE
6153461,Client Visit,FALSE
6153483,Client Visit,FALSE
6153484,Client Visit,FALSE
6153537,Client Visit,FALSE
6153553,Client Visit,FALSE
6153728,Client Visit,FALSE
6153799,Client Visit,FALSE
6153983,Client Visit,FALSE
6153986,Client Visit,FALSE
6153991,Client Visit,FALSE
6154089,Client Visit,FALSE
6154097,Client Visit,FALSE
6154099,Client Visit,FALSE
6154195,Client Visit,FALSE
6154234,Client Visit,FALSE
6154539,Client Visit,FALSE
6154629,Client Visit,FALSE
6154829,Client Visit,FALSE
6154841,Client Visit,FALSE
6154843,Client Visit,FALSE
6154844,Client Visit,FALSE
6154846,Client Visit,FALSE
6154848,Client Visit,FALSE
6154849,Client Visit,FALSE
6154850,Client Visit,FALSE
6154866,Client Visit,FALSE
6154925,Client Visit,FALSE
6155189,Client Visit,FALSE
6155191,Client Visit,FALSE
6155195,Client Visit,FALSE
6155196,Client Visit,FALSE
6155197,Client Visit,FALSE
6155246,Client Visit,FALSE
6155266,Client Visit,FALSE
6155275,Client Visit,FALSE
6155279,Client Visit,FALSE
6155288,Client Visit,FALSE
6155291,Client Visit,FALSE
6155296,Client Visit,FALSE
6155303,Client Visit,FALSE
6155489,Client Visit,FALSE
6155642,Client Visit,FALSE
6155821,Client Visit,FALSE
6155829,Client Visit,FALSE
6156109,Client Visit,FALSE
6156110,Client Visit,FALSE
6156132,Client Visit,FALSE
6156140,Client Visit,FALSE
6156141,Client Visit,FALSE
6156144,Client Visit,FALSE
6156145,Client Visit,FALSE
6156149,Client Visit,FALSE
6156396,Client Visit,FALSE
6156530,Client Visit,FALSE
6156541,Client Visit,FALSE
6156545,Client Visit,FALSE
6156698,Client Visit,FALSE
6157187,Client Visit,FALSE
6157189,Client Visit,FALSE
6157194,Client Visit,FALSE
6157200,Client Visit,FALSE
6157204,Client Visit,FALSE
6157262,Client Visit,FALSE
6157294,Client Visit,FALSE
6157317,Client Visit,FALSE
6157441,Client Visit,FALSE
6157467,Client Visit,FALSE
6157653,Client Visit,FALSE
6157695,Client Visit,FALSE
6157697,Client Visit,FALSE
6157698,Client Visit,FALSE
6157699,Client Visit,FALSE
6157700,Client Visit,FALSE
6157730,Client Visit,FALSE
6157736,Client Visit,FALSE
6157743,Client Visit,FALSE
6157751,Client Visit,FALSE
6157757,Client Visit,FALSE
6157888,Client Visit,FALSE
6157976,Client Visit,FALSE
6158348,Client Visit,FALSE
6158350,Client Visit,FALSE
6158353,Client Visit,FALSE
6158358,Client Visit,FALSE
6158360,Client Visit,FALSE
6158364,Client Visit,FALSE
6158365,Client Visit,FALSE
6158368,Client Visit,FALSE
6158576,Client Visit,FALSE
6159148,Client Visit,FALSE
6159149,Client Visit,FALSE
6159200,Client Visit,FALSE
6159202,Client Visit,FALSE
6159205,Client Visit,FALSE
6159212,Client Visit,FALSE
6159234,Client Visit,FALSE
6159235,Client Visit,FALSE
6159236,Client Visit,FALSE
6159237,Client Visit,FALSE
6159242,Client Visit,FALSE
6159243,Client Visit,FALSE
6159249,Client Visit,FALSE
6159284,Client Visit,FALSE
6159375,Client Visit,FALSE
6159467,Client Visit,FALSE
6159485,Client Visit,FALSE
6159495,Client Visit,FALSE
6159637,Client Visit,FALSE
6159638,Client Visit,FALSE
6159639,Client Visit,FALSE
6159640,Client Visit,FALSE
6159641,Client Visit,FALSE
6159768,Client Visit,FALSE
6159916,Client Visit,FALSE
6159941,Client Visit,FALSE
6159943,Client Visit,FALSE
6159987,Client Visit,FALSE
6159993,Client Visit,FALSE
6159999,Client Visit,FALSE
6160010,Client Visit,FALSE
6160013,Client Visit,FALSE
6160014,Client Visit,FALSE
6160017,Client Visit,FALSE
6160020,Client Visit,FALSE
6160022,Client Visit,FALSE
6160026,Client Visit,FALSE
6160027,Client Visit,FALSE
6160038,Client Visit,FALSE
6160042,Client Visit,FALSE
6160489,Client Visit,FALSE
6160494,Client Visit,FALSE
6160720,Client Visit,FALSE
6160723,Client Visit,FALSE
6160727,Client Visit,FALSE
6160735,Client Visit,FALSE
6160761,Client Visit,FALSE
6160879,Client Visit,FALSE
6160952,Client Visit,FALSE
6160956,Client Visit,FALSE
6160979,Client Visit,FALSE
6161033,Client Visit,FALSE
6161086,Client Visit,FALSE
6161170,Client Visit,FALSE
6161199,Client Visit,FALSE
6161382,Client Visit,FALSE
6161386,Client Visit,FALSE
6161690,Client Visit,FALSE
6161692,Client Visit,FALSE
6161695,Client Visit,FALSE
6161697,Client Visit,FALSE
6161761,Client Visit,FALSE
6162017,Client Visit,FALSE
6162027,Client Visit,FALSE
6162065,Client Visit,FALSE
6162092,Client Visit,FALSE
6162097,Client Visit,FALSE
6162396,Client Visit,FALSE
6162398,Client Visit,FALSE
6162403,Client Visit,FALSE
6162409,Client Visit,FALSE
6162415,Client Visit,FALSE
6162419,Client Visit,FALSE
6162425,Client Visit,FALSE
6162431,Client Visit,FALSE
6162435,Client Visit,FALSE
6162438,Client Visit,FALSE
6162441,Client Visit,FALSE
6162448,Client Visit,FALSE
6162703,Client Visit,FALSE
6162713,Client Visit,FALSE
6162719,Client Visit,FALSE
6162726,Client Visit,FALSE
6162734,Client Visit,FALSE
6162848,Client Visit,FALSE
6162853,Client Visit,FALSE
6162957,Client Visit,FALSE
6163263,Client Visit,FALSE
6163276,Client Visit,FALSE
6163277,Client Visit,FALSE
6163278,Client Visit,FALSE
6163283,Client Visit,FALSE
6163286,Client Visit,FALSE
6163287,Client Visit,FALSE
6163314,Client Visit,FALSE
6163325,Client Visit,FALSE
6163326,Client Visit,FALSE
6163343,Client Visit,FALSE
6163407,Client Visit,FALSE
6163411,Client Visit,FALSE
6163413,Client Visit,FALSE
6163463,Client Visit,FALSE
6163464,Client Visit,FALSE
6163465,Client Visit,FALSE
6163466,Client Visit,FALSE
6163469,Client Visit,FALSE
6163474,Client Visit,FALSE
6163732,Client Visit,FALSE
6163756,Client Visit,FALSE
6163783,Client Visit,FALSE
6163794,Client Visit,FALSE
6163901,Client Visit,FALSE
6164058,Client Visit,FALSE
6164064,Client Visit,FALSE
6164067,Client Visit,FALSE
6164110,Client Visit,FALSE
6164126,Client Visit,FALSE
6164134,Client Visit,FALSE
6164142,Client Visit,FALSE
6164145,Client Visit,FALSE
6164185,Client Visit,FALSE
6164579,Client Visit,FALSE
6164594,Client Visit,FALSE
