ID,OWNER
125329,5117945
125330,5117945
125331,5168980
125332,5117945
125333,5149381
125335,5091475
125337,5077656
125339,5106032
125340,5106032
125341,5106032
125342,5106032
125343,5106032
125344,5106032
125345,5106032
125349,5111564
125352,5090073
125353,5077656
125354,5170096
125355,5168980
125356,5111564
125363,5111564
125368,5160319
125369,5077656
125372,5077656
125374,5077656
125375,5171197
125378,5171197
125379,5156805
125380,5077656
125383,5185661
125384,5131377
125385,5106032
125386,5106032
125387,5131377
125388,5106032
125389,5106032
125390,5106032
125391,5106032
125394,5105844
125395,5128224
125399,5077656
125401,5106032
125402,5106032
125403,5106032
125404,5106032
125405,5106032
125406,5106032
125407,5106032
125408,5106032
125409,5106032
125410,5106032
125411,5106032
125412,5106032
125413,5106032
125414,5106032
125415,5106032
125416,5106032
125417,5117945
125421,5091475
125426,5105844
125429,5123395
125434,5106032
125435,5096477
125437,5168980
125439,5128224
125440,5096477
125443,5077656
125447,5149381
125448,5117945
125451,5149381
125452,5111564
125454,5102794
125455,5105844
125457,5192831
125461,5177289
125463,5117945
125466,5117945
125470,5123395
125475,5077656
125476,5091475
125477,5091475
125478,5131377
125479,5192831
125482,5160319
125483,5091475
125485,5091475
125486,5149381
125488,5091475
125489,5091475
125490,5091475
125491,5108890
125492,5096477
125494,5131377
125497,5156805
125502,5160319
125504,5117945
125505,5117945
125506,5131377
125507,5117945
125510,5077656
125511,5160319
125515,5123395
125518,5131377
125519,5185661
125521,5160319
125523,5077656
125525,5171197
125526,5105844
125527,5128224
125530,5105844
125531,5105844
125537,5131377
125540,5091475
125543,5128224
125545,5131377
125548,5111564
125557,5077656
125560,5160319
125564,5077656
125565,5106032
125566,5102794
125567,5091475
125569,5177289
125573,5170096
125574,5077656
125579,5168980
125580,5168980
125581,5111564
125585,5096477
125586,5156805
125588,5077656
125591,5091475
125597,5149490
125598,5169095
125600,5091475
125601,5131377
125604,5170096
125605,5117945
125611,5192835
125618,5106032
125619,5106032
125620,5106032
125624,5171197
125628,5192835
125629,5121368
125632,5102794
125633,5128224
125634,5111564
125635,5128224
125637,5128224
125638,5102794
125639,5128224
125645,5117945
125655,5108890
125656,5128224
125658,5077656
125659,5210544
125661,5080013
125663,5160319
125665,5108890
125666,5102794
125668,5194289
125669,5077656
125671,5160319
125676,5131377
125679,5131377
125686,5106032
125692,5106032
125693,5106032
125694,5106032
125699,5077656
125701,5185661
125702,5185661
125703,5185661
125705,5185661
125708,5185661
125714,5096477
125718,5128224
125722,5106032
125723,5096477
125725,5149381
125730,5123395
125731,5123395
125733,5160319
125734,5106032
125736,5128224
125740,5111564
125741,5077656
125742,5166803
125747,5194289
125752,5128224
125754,5160319
125755,5160319
125756,5117945
125765,5123395
125766,5177289
125768,5123395
125770,5128224
125772,5117945
125773,5102794
125774,5117945
125777,5091475
125779,5117945
125780,5077656
125781,5077656
125788,5111564
125792,5170096
125793,5170096
125796,5077656
125797,5149490
125801,5105844
125805,5077656
125808,5111564
125816,5156805
125819,5171197
125820,5077656
125826,5160319
125829,5117945
125831,5102794
125834,5091475
125837,5117945
125838,5106032
125839,5111564
125840,5106032
125841,5106032
125842,5106032
125843,5106032
125844,5106032
125845,5106032
125852,5117945
125853,5171197
125854,5156805
125859,5168980
125860,5168980
125862,5131377
125867,5105844
125871,5106032
125873,5149490
125877,5149490
125878,5149490
125879,5105844
125886,5102794
125890,5210544
125891,5096477
125895,5160319
125897,5077656
125898,5111564
125900,5192835
125903,5194129
125905,5194129
125907,5160319
125908,5123395
125909,5117945
125911,5091475
125914,5117945
125917,5117945
125920,5170096
125922,5168980
125923,5171197
125931,5166803
125932,5121368
125933,5117945
125935,5149490
125936,5156805
125938,5128224
125942,5168980
125943,5096477
125944,5170096
125945,5123395
125948,5171197
125949,5128224
125950,5194129
125952,5194129
125953,5096477
125954,5177289
125955,5095928
125957,5095928
125958,5095928
125962,5194289
125963,5128224
125964,5077656
125965,5128224
125966,5128224
125969,5117945
125970,5177289
125971,5077656
125972,5168980
125978,5077656
125983,5171197
125985,5156805
125987,5091475
125996,5123395
125998,5096477
126000,5106032
126006,5105844
126011,5111564
126012,5156805
126013,5194138
126014,5169095
126015,5117945
126017,5156805
126018,5171197
126019,5091475
126020,5091475
126023,5128224
126027,5177289
126030,5106032
126031,5106032
126032,5106032
126033,5091475
126034,5091475
126036,5156805
126044,5156805
126045,5156805
126048,5105844
126053,5170096
126065,5096477
126069,5170096
126070,5156805
126071,5091475
126072,5095928
126073,5194129
126074,5095928
126075,5111564
126078,5128224
126081,5177289
126082,5149381
126083,5156805
126084,5177289
126094,5108890
126096,5106032
126097,5106032
126100,5106032
126103,5111564
126104,5091475
126108,5102794
126112,5170096
126113,5170096
126114,5168980
126116,5106032
126120,5128224
126121,5128224
126123,5185661
126124,5131377
126126,5077656
126127,5192835
126128,5131377
126131,5077656
126133,5077656
126135,5091475
126136,5108890
126138,5091475
126140,5077656
126141,5156805
126143,5117945
126144,5128224
126152,5177289
126154,5077656
126155,5171197
126156,5131377
126157,5194129
126161,5131377
126165,5177289
126168,5091475
126178,5149381
126181,5194138
126187,5160319
126188,5160319
126198,5111564
126199,5077656
126201,5149381
126203,5200408
126208,5077656
126212,5160319
126213,5185661
126214,5160319
126215,5077656
126217,5170096
126222,5200408
126224,5077656
126225,5177289
126227,5156805
126233,5091475
126234,5077656
126238,5117945
126246,5171197
126247,5106032
126248,5102794
126249,5077656
126256,5128224
126258,5128224
126262,5177289
126272,5200408
126273,5149381
126274,5117945
126279,5091475
126280,5091475
126281,5123395
126282,5091475
126284,5091475
126288,5131377
126289,5106032
126294,5106032
126297,5121368
126298,5091475
126302,5106032
126303,5106032
126304,5091475
126305,5200408
126306,5106032
126307,5170096
126311,5117945
126316,5105844
126322,5185661
126323,5131377
126324,5194138
126326,5194138
126328,5170096
126329,5168980
126331,5128224
126333,5077656
126336,5117945
126337,5117945
126342,5105844
126344,5170096
126362,5194129
126364,5194129
126365,5194129
126366,5194129
126369,5123395
126371,5149381
126374,5111564
126375,5117945
126377,5194138
126378,5077656
126380,5177289
126383,5090073
126385,5156805
126389,5156805
126391,5156805
126392,5091475
126393,5123395
126395,5194138
126400,5123395
126402,5077656
126403,5106032
126404,5106032
126405,5131377
126407,5106032
126408,5106032
126412,5105844
126414,5117945
126417,5169095
126418,5111564
126419,5077656
126422,5121368
126423,5123395
126425,5102794
126429,5168980
126430,5111564
126436,5192835
126437,5111564
126441,5121368
126446,5077656
126453,5177289
126455,5192835
126458,5108890
126459,5096477
126460,5123395
126462,5091475
126463,5156805
126467,5200408
126469,5117945
126476,5177289
126477,5121368
126479,5194289
126485,5194129
126486,5194129
126487,5121368
126488,5194129
126489,5123395
126492,5077656
126493,5168980
126494,5077656
126498,5123395
126499,5123395
126500,5123395
126501,5149490
126502,5149490
126505,5106032
126509,5102794
126517,5128224
126518,5177289
126520,5077656
126521,5170096
126524,5171197
126527,5111564
126528,5096477
126530,5200408
126531,5200408
126532,5168980
126535,5194138
126540,5108890
126541,5108890
126543,5149490
126544,5194138
126546,5106032
126547,5106032
126548,5106032
126550,5106032
126551,5106032
126555,5117945
126557,5096477
126558,5149381
126559,5106032
126561,5105844
126564,5121368
126565,5121368
126566,5102794
126567,5111564
126570,5128224
126576,5106032
126577,5106032
126578,5106032
126579,5106032
126580,5106032
126582,5123395
126584,5166803
126585,5111564
126586,5111564
126587,5185661
126588,5131377
126589,5177289
126593,5128224
126594,5128224
126595,5200408
126596,5192835
126597,5169095
126607,5168980
126608,5111564
126609,5111564
126612,5131377
126615,5077656
126617,5077656
126619,5194129
126621,5168980
126623,5131377
126630,5102794
126631,5194289
126634,5194129
126641,5077656
126643,5194289
126644,5156805
126646,5111564
126647,5105844
126650,5192835
126654,5117945
126656,5177289
126657,5077656
126660,5149381
126666,5185661
126668,5168980
126669,5192835
126670,5117945
126672,5171197
126674,5106032
126676,5106032
126677,5106032
126678,5102794
126679,5102794
126681,5128224
126682,5102794
126693,5123395
126696,5128224
126697,5185661
126699,5077656
126700,5128224
126702,5128224
126703,5123395
126704,5123395
126705,5171197
126706,5123395
126708,5123395
126712,5170096
126713,5111564
126716,5111564
126722,5194289
126724,5117945
126725,5077656
126726,5169095
126732,5194129
126735,5156805
126736,5168980
126738,5091475
126739,5128224
126741,5128224
126742,5128224
126746,5194289
126747,5131377
126749,5149381
126750,5123395
126751,5105844
126755,5077656
126756,5149490
126758,5192835
126762,5077656
126763,5200408
126764,5106032
126765,5106032
126767,5194289
126768,5170096
126772,5091475
126774,5194129
126775,5194129
126779,5106032
126780,5106032
126783,5117945
126794,5091475
126798,5077656
126799,5111564
126800,5111564
126801,5077656
126802,5121368
126804,5170096
126805,5192835
126809,5194129
126810,5121368
126817,5123395
126818,5123395
126820,5105844
126821,5123395
126822,5170096
126824,5170096
126826,5171197
126827,5128224
126833,5156805
126835,5149381
126847,5077656
126848,5121368
126852,5106032
126853,5106032
126854,5106032
126856,5106032
126857,5106032
126858,5131377
126868,5102794
126871,5168980
126872,5168980
126873,5121368
126874,5168980
126875,5111564
126876,5111564
126877,5200408
126878,5096477
126882,5156805
126883,5123395
126884,5149381
126885,5128224
126887,5128224
126892,5192835
126893,5192835
126894,5102794
126898,5096477
126901,5106032
126902,5166803
126904,5166803
126907,5207205
126909,5091475
126911,5170096
126912,5108890
126914,5200408
126915,5121368
126916,5102794
126918,5091475
126921,5117945
126926,5117945
126927,5105844
126931,5108890
126933,5171197
126934,5171197
126935,5102794
126937,5111564
126940,5128224
126942,5121368
126943,5117945
126944,5177289
126946,5108890
126952,5170096
126953,5170096
126954,5170096
126957,5106032
126958,5117945
126960,5185661
126962,5149381
126963,5123395
126965,5108890
126968,5091475
126976,5077656
126977,5170096
126982,5194129
126984,5171197
126985,5105844
126987,5106032
126995,5117945
127003,5156805
127004,5105844
127006,5131377
127008,5128224
127009,5171197
127010,5131377
127013,5108890
127017,5170096
127020,5096477
127021,5123395
127022,5102794
127023,5091475
127025,5121368
127026,5123395
127028,5170096
127030,5149490
127031,5207205
127034,5102794
127036,5102794
127037,5077656
127038,5149381
127039,5194138
127040,5111564
127046,5106032
127047,5106032
127048,5131377
127049,5106032
127050,5128224
127052,5117945
127054,5117945
127056,5123395
127057,5207205
127058,5207205
127062,5106032
127064,5105844
127065,5077656
127074,5128224
127076,5121368
127077,5105844
127079,5200408
127083,5149381
127084,5171197
127086,5111564
127089,5102794
127090,5091475
127091,5171197
127096,5091475
127100,5106032
127103,5128224
127104,5171197
127106,5111564
127108,5077656
127109,5177289
127111,5096477
127112,5168980
127113,5106032
127115,5077656
127116,5156805
127117,5123395
127118,5123395
127121,5105844
127126,5156805
127127,5156805
127129,5149381
127133,5111564
127134,5095928
127137,5128224
127138,5168980
127140,5117945
127143,5156805
127146,5128224
127152,5123395
127153,5128224
127154,5168980
127155,5200408
127157,5105844
127159,5200408
127161,5170096
127165,5168980
127170,5128224
127172,5169095
127174,5096477
127177,5095928
127181,5149381
127182,5149381
127184,5149381
127185,5149381
127186,5149381
127187,5149381
127188,5149381
127192,5177289
127195,5168980
127199,5108890
127201,5128224
127209,5106032
127210,5185661
127211,5091475
127212,5106032
127213,5091475
127217,5200408
127221,5077656
127225,5123395
127227,5095928
127231,5123395
127236,5171197
127237,5171197
127239,5149381
127243,5156805
127245,5096477
127246,5077656
127247,5168980
127253,5117945
127255,5194129
127257,5166803
127258,5149381
127259,5117945
127260,5194138
127261,5185661
127269,5207205
127276,5200408
127282,5170096
127284,5111564
127285,5170096
127286,5170096
127287,5170096
127289,5149490
127290,5106032
127291,5149490
127293,5149381
127294,5149381
127295,5123395
127296,5156805
127297,5091475
127300,5178402
127301,5096477
127302,5170096
127303,5170096
127304,5117945
127314,5128224
127315,5091475
127317,5077656
127318,5077656
127319,5091475
127321,5185661
127327,5096477
127331,5106032
127332,5106032
127333,5106032
127336,5105844
127337,5105844
127341,5105844
127347,5102794
127351,5090073
127355,5096477
127363,5117945
127365,5192835
127370,5156805
127371,5091475
127372,5149381
127373,5096477
127374,5128224
127375,5149381
127376,5131377
127379,5149381
127381,5210544
127383,5105844
127385,5194138
127388,5185661
127389,5207205
127391,5149490
127393,5077656
127394,5177289
127396,5177289
127398,5111564
127399,5171197
127400,5077656
127402,5077656
127403,5102794
127406,5128224
127410,5156805
127411,5096477
127418,5123395
127420,5156805
127423,5111564
127424,5171197
127425,5106032
127426,5105844
127427,5156805
127428,5149381
127434,5121368
127435,5192835
127437,5123395
127438,5194129
127445,5096477
127446,5096477
127448,5105844
127451,5111564
127453,5168980
127455,5117945
127461,5077656
127467,5168980
127468,5149381
127483,5177289
127486,5096477
127488,5105844
127496,5077656
127497,5177289
127500,5170096
127501,5170096
127502,5105844
127511,5096477
127514,5106032
127521,5178402
127523,5106032
127526,5106032
127527,5077656
127531,5077656
127532,5128224
127535,5111564
127538,5077656
127539,5117945
127541,5096477
127542,5096477
127545,5117945
127546,5194289
127547,5123395
127548,5105844
127549,5105844
127550,5105844
127551,5105844
127555,5108890
127558,5128224
127560,5105844
127563,5171197
127564,5170096
127565,5170096
127566,5170096
127569,5194138
127570,5200408
127571,5207205
127574,5149381
127575,5192835
127576,5111564
127578,5192835
127579,5177289
127582,5177289
127583,5121368
127587,5111564
127588,5111564
127594,5077656
127597,5149381
127598,5170096
127601,5077656
127604,5192835
127605,5170096
127606,5169095
127611,5210544
127615,5178402
127619,5156805
127621,5149490
127624,5128224
127630,5131377
127631,5123395
127632,5077656
127634,5096477
127635,5102794
127638,5177289
127643,5210544
127645,5194138
127647,5156805
127648,5128224
127649,5170096
127653,5194138
127654,5123395
127658,5168980
127661,5170096
127664,5149490
127665,5170096
127668,5077656
127669,5111564
127670,5177289
127671,5192835
127673,5077656
127674,5077656
127675,5149381
127678,5149490
127685,5171197
127692,5171197
127693,5156805
127697,5106032
127698,5166803
127699,5106032
127700,5106032
127702,5210544
127703,5149381
127704,5077656
127705,5131377
127706,5131377
127707,5194129
127716,5210544
127720,5210544
127721,5210544
127722,5131377
127725,5128224
127726,5171197
127727,5177289
127730,5149490
127731,5091475
127732,5091475
127741,5131377
127742,5170096
127745,5117945
127750,5077656
127751,5185661
127753,5117945
127754,5149381
127755,5121368
127756,5121368
127757,5121368
127758,5149381
127759,5149381
127762,5177289
127763,5095928
127768,5106032
127769,5106032
127770,5128224
127775,5170096
127776,5207205
127778,5170096
127779,5170096
127780,5170096
127783,5194289
127785,5106032
127788,5194129
127789,5171197
127790,5117945
127791,5177289
127795,5096477
127796,5117945
127798,5123395
127799,5121368
127800,5128224
127801,5149490
127802,5096477
127803,5170096
127804,5156805
127813,5200408
127819,5106032
127826,5108890
127832,5131377
127833,5077656
127835,5177289
127842,5128224
127844,5106032
127845,5106032
127848,5128224
127850,5171197
127851,5106032
127852,5156805
127853,5106032
127856,5117945
127858,5111564
127861,5111564
127863,5102794
127864,5091475
127867,5194129
127871,5192835
127872,5192835
127873,5131377
127876,5207205
127877,5194138
127879,5123395
127882,5168980
127885,5169095
127891,5131377
127892,5156805
127893,5096477
127894,5170096
127895,5095928
127896,5095928
127897,5095928
127898,5210544
127900,5194138
127901,5194138
127902,5194138
127903,5077656
127904,5192835
127905,5192835
127909,5194138
127911,5128224
127912,5128224
127914,5106032
127915,5106032
127916,5106032
127917,5106032
127920,5106032
127921,5210544
127923,5106032
127924,5200408
127926,5106032
127928,5170096
127929,5200408
127942,5207205
127943,5156805
127945,5128224
127951,5178402
127954,5128224
127957,5102794
127960,5194138
127961,5194138
127963,5168980
127964,5171197
127966,5185661
127968,5123395
127969,5200408
127970,5149490
127971,5117945
127975,5171197
127977,5168980
127980,5123395
127983,5149381
127984,5128224
127985,5170096
127990,5091475
127991,5117945
127993,5170096
127999,5077656
128004,5168980
128009,5111564
128010,5149490
128013,5177289
128015,5168980
128016,5192835
128017,5149490
128025,5200408
128028,5149381
128034,5200408
128045,5169095
128048,5185661
128049,5149490
128051,5149381
128057,5128224
128060,5128224
128062,5210544
128064,5210544
128065,5210544
128066,5207205
128069,5106032
128070,5106032
128071,5106032
128072,5106032
128073,5106032
128074,5106032
128076,5117945
128079,5096477
128080,5096477
128081,5105844
128084,5156805
128085,5128224
128088,5210544
128089,5210544
128090,5111564
128095,5149381
128097,5168980
128099,5117945
128103,5185661
128104,5185661
128105,5194129
128106,5192835
128108,5194138
128114,5170096
128115,5171197
128116,5149381
128117,5131377
128119,5077656
128121,5128224
128122,5128224
128124,5185661
128125,5200408
128126,5168980
128127,5168980
128128,5168980
128134,5091475
128138,5106032
128139,5106032
128140,5156805
128142,5102794
128154,5194129
128156,5156805
128159,5111564
128160,5111564
128161,5192835
128162,5192835
128163,5168980
128165,5121368
128166,5106032
128167,5091475
128168,5177289
128169,5171197
128170,5194129
128171,5128224
128183,5207205
128184,5149381
128188,5171197
128191,5077656
128192,5177289
128195,5177289
128199,5077656
128204,5200408
128207,5117945
128213,5106032
128214,5106032
128215,5149490
128217,5117945
128225,5210544
128228,5106032
128229,5106032
128230,5177289
128231,5106032
128232,5106032
128233,5106032
128234,5168980
128235,5106032
128237,5194289
128238,5077656
128241,5194129
128246,5194138
128249,5194289
128251,5170096
128252,5080013
128254,5117945
128256,5106032
128257,5106032
128258,5095928
128259,5117945
128260,5166803
128262,5171197
128264,5149490
128265,5077656
128268,5128224
128269,5128224
128270,5128224
128272,5177289
128273,5149490
128274,5171197
128283,5170096
128288,5149381
128289,5121368
128293,5077656
128297,5108890
128298,5207205
128299,5106032
128300,5106032
128301,5106032
128302,5106032
128303,5106032
128305,5123395
128313,5170096
128315,5170096
128316,5077656
128318,5077656
128319,5185661
128320,5194289
128321,5096477
128323,5128224
128329,5210544
128331,5108890
128332,5210544
128333,5106032
128335,5210544
128337,5178402
128338,5210544
128344,5121368
128345,5210544
128353,5156805
128354,5177289
128355,5156805
128358,5108890
128359,5105844
128360,5185661
128362,5128224
128365,5194289
128366,5091475
128367,5207205
128368,5200408
128369,5171197
128371,5106032
128374,5210544
128376,5210544
128377,5210544
128378,5210544
128379,5207205
128380,5168980
128381,5194129
128384,5194138
128387,5149381
128391,5117945
128392,5192835
128393,5111564
128394,5207205
128396,5123395
128398,5077656
128402,5168980
128406,5192835
128407,5192835
128410,5128224
128411,5178402
128429,5194129
128438,5194129
128439,5106032
128441,5194138
128442,5171197
128444,5102794
128445,5171197
128446,5102794
128447,5102794
128454,5156805
128456,5200408
128457,5200408
128460,5096477
128467,5178402
128468,5128224
128469,5178402
128470,5166803
128474,5149381
128476,5117945
128477,5210544
128479,5121368
128483,5200408
128484,5200408
128500,5149480
128504,5169095
128505,5121368
128506,5194289
128507,5149480
128509,5149480
128512,5192835
128514,5177289
128515,5131377
128517,5200408
128520,5194129
128521,5128224
128523,5185661
128525,5178402
128532,5106032
128533,5106032
128536,5123395
128538,5123395
128543,5111564
128546,5106032
128547,5106032
128551,5200408
128555,5170096
128556,5170096
128557,5170096
128561,5111564
128564,5128224
128565,5194129
128566,5106032
128567,5194129
128569,5077656
128572,5170096
128573,5149490
128579,5207205
128580,5177289
128582,5117945
128587,5178402
128592,5194289
128593,5200408
128595,5194138
128596,5123395
128598,5095928
128600,5117945
128603,5156805
128604,5156805
128606,5077656
128609,5106032
128610,5106032
128611,5162232
128612,5178402
128622,5102231
128624,5121368
128625,5077656
128635,5128224
128636,5128224
128637,5077656
128638,5077656
128653,5091475
128654,5194129
128660,5200408
128663,5128224
128668,5177289
128669,5102794
128675,5091475
128681,5149490
128685,5149480
128690,5177289
128694,5194289
128696,5149490
128697,5149490
128698,5149490
128699,5149490
128700,5117945
128701,5117945
128702,5121368
128703,5121368
128704,5091475
128705,5185661
128711,5200408
128717,5200408
128718,5121368
128725,5117945
128728,5185661
128732,5111564
128734,5177289
128748,5210544
128753,5117945
128759,5168980
128760,5171197
128761,5171197
128763,5111564
128770,5102794
128775,5194129
128783,5170096
128784,5111564
128786,5128224
128789,5106032
128790,5106032
128791,5106032
128792,5106032
128793,5106032
128794,5106032
128795,5106032
128796,5106032
128799,5185661
128801,5149490
128814,5207205
128821,5207205
128823,5105844
128824,5178402
128828,5210544
128831,5210544
128832,5177289
128835,5194129
128837,5077656
128838,5185661
128839,5210544
128843,5162232
128848,5166803
128851,5077656
128852,5117945
128858,5178402
128864,5194289
128865,5117945
128866,5117945
128868,5168980
128869,5156805
128871,5123395
128872,5117945
128873,5171197
128877,5192835
128881,5121368
128890,5123395
128893,5207205
128894,5077656
128898,5106032
128905,5169095
128906,5169095
128917,5077656
128922,5194138
128929,5077656
128934,5077656
128935,5117945
128939,5117945
128940,5192835
128941,5080013
128942,5149381
128943,5171197
128944,5156805
128945,5177289
128946,5096477
128948,5194289
128949,5128224
128952,5091475
128953,5091475
128955,5131377
128959,5168980
128960,5077656
128968,5168980
128969,5200408
128971,5117945
128972,5077656
128973,5077656
128975,5177289
128976,5121368
128977,5105844
128981,5194138
128982,5077656
128984,5096477
128985,5096477
128986,5207205
128987,5096477
128988,5096477
128989,5096477
128990,5096477
128991,5096477
128992,5168980
128993,5207205
128994,5096477
128995,5096477
129002,5149381
129015,5170096
129016,5102794
129017,5102794
129021,5131377
129022,5194138
129027,5128224
129028,5128224
129029,5170096
129032,5185661
129035,5194129
129036,5194289
129037,5194289
129038,5194289
129040,5106032
129041,5177289
129045,5105844
129046,5194129
129048,5200408
129051,5131377
129053,5105844
129056,5156805
129063,5210544
129064,5177289
129065,5210544
129068,5149381
129069,5210544
129070,5210544
129073,5177289
129075,5194129
129079,5102794
129082,5111564
129089,5077656
129091,5169095
129098,5108890
129104,5128224
129108,5102794
129109,5177289
129112,5171197
129113,5171197
129114,5105844
129115,5194289
129117,5117945
129119,5123395
129127,5177289
129133,5106032
129135,5194129
129136,5123395
129138,5162232
129139,5121368
129141,5170096
129142,5170096
129143,5123395
129144,5102794
129147,5194289
129149,5091475
129150,5106032
129154,5091475
129155,5106032
129156,5091475
129157,5106032
129158,5106032
129162,5185661
129165,5121368
129169,5171197
129176,5194129
129177,5194129
129178,5194129
129179,5194129
129183,5156805
129186,5192835
129189,5210544
129190,5210544
129191,5149490
129197,5091475
129198,5123395
129199,5177289
129201,5194138
129202,5194138
129203,5192835
129204,5192835
129219,5210544
129222,5121368
129223,5194129
129233,5149490
129235,5131377
129236,5170096
129237,5170096
129240,5077656
129241,5168980
129242,5117945
129250,5128224
129252,5096477
129253,5162232
129255,5077656
129256,5077656
129259,5170096
129264,5128224
129267,5149381
129275,5077656
129276,5123395
129277,5106032
129278,5131377
129279,5117945
129284,5096477
129286,5117945
129287,5177289
129288,5121368
129289,5178402
129290,5121368
129295,5128224
129296,5168980
129297,5131377
129298,5077656
129299,5207205
129300,5128224
129305,5128224
129306,5128224
129307,5194138
129308,5177289
129312,5091475
129313,5091475
129315,5096477
129316,5171197
129317,5192835
129320,5194129
129324,5162232
129325,5149381
129327,5105844
129334,5111564
129339,5091475
129340,5170096
129341,5170096
129342,5149490
129347,5096477
129350,5095928
129351,5091475
129359,5177289
129366,5131377
129369,5231856
129370,5192835
129373,5156805
129379,5105844
129380,5117945
129387,5177289
129389,5111564
129390,5149490
129391,5149490
129392,5194129
129394,5177289
129395,5168980
129402,5106032
129403,5106032
129407,5177289
129408,5106032
129409,5096477
129412,5178402
129413,5200408
129414,5185661
129415,5210544
129418,5106032
129419,5096477
129420,5106032
129421,5106032
129422,5106032
129430,5149480
129432,5194129
129434,5149381
129438,5207205
129439,5131377
129443,5149480
129446,5177289
129448,5166803
129449,5131377
129453,5170096
129454,5177289
129456,5185661
129461,5194129
129463,5096477
129468,5194138
129471,5177289
129473,5194289
129479,5149381
129481,5171197
129483,5210544
129485,5117945
129486,5121368
129487,5077656
129496,5168980
129497,5128224
129502,5106032
129503,5106032
129506,5178402
129507,5080013
129508,5080013
129510,5096477
129511,5096477
129513,5091475
129517,5194138
129520,5168980
129524,5200408
129531,5128224
129532,5128224
129533,5128224
129538,5194138
129540,5177289
129547,5185661
129548,5106032
129549,5106032
129550,5106032
129552,5177289
129553,5194129
129557,5169095
129559,5102794
129562,5117945
129564,5200408
129567,5200408
129569,5121368
129570,5207205
129571,5149480
129573,5102794
129574,5178402
129575,5149490
129577,5077656
129578,5128224
129580,5149381
129581,5149381
129584,5194129
129589,5162232
129590,5162232
129593,5121368
129594,5194138
129603,5077656
129604,5111564
129618,5123395
129620,5080013
129622,5200408
129624,5128224
129625,5210544
129629,5149381
129635,5096477
129637,5131377
129638,5131377
129643,5077656
129645,5111564
129647,5168980
129649,5168980
129653,5096477
129654,5096477
129656,5171197
129657,5149480
129659,5149381
129666,5117945
129668,5095928
129669,5170096
129677,5170096
129679,5111564
129682,5194129
129688,5210544
129692,5177289
129693,5108890
129701,5162232
129703,5192831
129704,5210544
129705,5121368
129706,5194129
129711,5170096
129712,5123395
129716,5131377
129718,5117945
129719,5177289
129734,5162232
129735,5194129
129736,5168980
129737,5170096
129740,5156805
129741,5156805
129743,5210544
129745,5149480
129746,5210544
129747,5106032
129749,5106032
129750,5121368
129751,5121368
129752,5121368
129753,5123395
129754,5108890
129755,5156805
129758,5169095
129773,5117945
129783,5149381
129784,5170096
129785,5128224
129786,5128224
129787,5123395
129788,5117945
129791,5149381
129792,5128224
129794,5077656
129798,5077656
129801,5128224
129805,5096477
129806,5111564
129813,5171197
129814,5171197
129815,5171197
129816,5194129
129821,5106032
129822,5106032
129827,5192835
129831,5128224
129833,5128224
129834,5128224
129835,5106032
129836,5106032
129837,5106032
129838,5106032
129841,5192831
129842,5192831
129843,5162232
129849,5077656
129851,5156805
129852,5121368
129853,5177289
129854,5177289
129855,5091475
129856,5117945
129857,5194138
129863,5156805
129864,5162232
129869,5091475
129871,5091475
129873,5131377
129876,5170096
129879,5091475
129880,5194289
129885,5194129
129886,5096477
129887,5128224
129889,5178402
129890,5077656
129893,5194138
129894,5106032
129904,5121368
129905,5121368
129910,5149381
129912,5096477
129913,5106032
129915,5128224
129916,5192835
129917,5128224
129918,5170096
129919,5185661
129920,5111564
129921,5091475
129922,5171197
129927,5168980
129932,5128224
129933,5121368
129940,5123395
129941,5192835
129943,5149490
129945,5200408
129946,5108890
129947,5200408
129948,5149490
129951,5185661
129953,5091475
129956,5171197
129959,5131377
129961,5192835
129962,5192835
129963,5192835
129964,5170096
129965,5170096
129967,5091475
129970,5170096
129972,5178402
129973,5178402
129978,5106032
129979,5185661
129980,5077656
129985,5156805
129987,5162232
129988,5162232
129989,5177289
129991,5117945
129993,5194289
129997,5162232
130001,5077656
130003,5077656
130005,5091475
130006,5105844
130008,5121368
130009,5121368
130010,5177289
130013,5171197
130015,5178402
130016,5123395
130019,5096477
130026,5149480
130028,5117945
130029,5171197
130030,5117945
130037,5102794
130041,5170096
130044,5194129
130045,5194129
130049,5117945
130055,5128224
130057,5192835
130063,5106032
130064,5106032
130067,5117945
130070,5106032
130075,5178402
130080,5096477
130081,5102794
130082,5121368
130083,5096477
130091,5178402
130092,5091475
130096,5156805
130097,5185661
130098,5170096
130100,5091475
130105,5091475
130106,5091475
130107,5095928
130108,5095928
130109,5095928
130111,5177289
130114,5194129
130115,5156805
130116,5156805
130120,5207205
130121,5121368
130131,5149490
130133,5170096
130134,5108890
130138,5168980
130139,5121368
130145,5178402
130148,5177289
130149,5177289
130150,5177289
130152,5096477
130153,5117945
130154,5096477
130159,5178402
130163,5156805
130164,5149381
130166,5166803
130167,5166803
130170,5121368
130172,5210544
130178,5170096
130179,5121368
130181,5156805
130183,5105844
130184,5168980
130185,5168980
130187,5156805
130204,5149490
130207,5077656
130208,5194129
130209,5194129
130210,5194129
130211,5194129
130212,5194129
130213,5194129
130214,5194129
130215,5194129
130216,5194129
130218,5170096
130221,5177289
130222,5177289
130225,5168980
130226,5162232
130227,5128224
130233,5231856
130235,5162232
130237,5162232
130244,5117945
